0 verbose cli C:\Program Files\nodejs\node.exe C:\Program Files\nodejs\node_modules\npm\bin\npm-cli.js
962 http fetch GET 200 https://registry.npmjs.org/unist-util-modify-children/-/unist-util-modify-children-4.0.0.tgz 1455ms (cache miss)
963 http fetch GET 200 https://registry.npmjs.org/zod-to-ts/-/zod-to-ts-1.2.0.tgz 1482ms (cache miss)
964 http fetch GET 200 https://registry.npmjs.org/rehype-parse/-/rehype-parse-9.0.1.tgz 1420ms (cache miss)
965 http fetch GET 200 https://registry.npmjs.org/vfile-location/-/vfile-location-5.0.3.tgz 1482ms (cache miss)
966 http fetch GET 200 https://registry.npmjs.org/stream-replace-string/-/stream-replace-string-2.0.0.tgz 1461ms (cache miss)
967 http fetch GET 200 https://registry.npmjs.org/regex-utilities/-/regex-utilities-2.3.0.tgz 1443ms (cache miss)
968 http fetch GET 200 https://registry.npmjs.org/rehype-raw/-/rehype-raw-7.0.0.tgz 1444ms (cache miss)
969 http fetch GET 200 https://registry.npmjs.org/to-regex-range/-/to-regex-range-5.0.1.tgz 1483ms (cache miss)
970 http fetch GET 200 https://registry.npmjs.org/rehype-stringify/-/rehype-stringify-10.0.1.tgz 1453ms (cache miss)
971 http fetch GET 200 https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.16.tgz 1491ms (cache miss)
972 http fetch GET 200 https://registry.npmjs.org/strip-bom/-/strip-bom-3.0.0.tgz 1490ms (cache miss)
973 http fetch GET 200 https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz 1479ms (cache miss)
974 http fetch GET 200 https://registry.npmjs.org/queue-microtask/-/queue-microtask-1.2.3.tgz 1470ms (cache miss)
975 http fetch GET 200 https://registry.npmjs.org/unist-util-visit/-/unist-util-visit-5.1.0.tgz 1524ms (cache miss)
976 http fetch GET 200 https://registry.npmjs.org/readdirp/-/readdirp-3.6.0.tgz 1486ms (cache miss)
977 http fetch GET 200 https://registry.npmjs.org/read-cache/-/read-cache-1.0.0.tgz 1485ms (cache miss)
978 http fetch GET 200 https://registry.npmjs.org/rehype/-/rehype-13.0.2.tgz 1497ms (cache miss)
979 http fetch GET 200 https://registry.npmjs.org/postcss-js/-/postcss-js-4.1.0.tgz 1490ms (cache miss)
980 http fetch GET 200 https://registry.npmjs.org/postgres-interval/-/postgres-interval-1.2.0.tgz 1505ms (cache miss)
981 http fetch GET 200 https://registry.npmjs.org/retext-latin/-/retext-latin-4.0.0.tgz 1517ms (cache miss)
982 http fetch GET 200 https://registry.npmjs.org/postgres-date/-/postgres-date-1.0.7.tgz 1506ms (cache miss)
983 http fetch GET 200 https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-4.2.0.tgz 1505ms (cache miss)
984 http fetch GET 200 https://registry.npmjs.org/tinyexec/-/tinyexec-0.3.2.tgz 1552ms (cache miss)
985 http fetch GET 200 https://registry.npmjs.org/postgres-bytea/-/postgres-bytea-1.0.1.tgz 1522ms (cache miss)
986 http fetch GET 200 https://registry.npmjs.org/pify/-/pify-2.3.0.tgz 1516ms (cache miss)
987 http fetch GET 200 https://registry.npmjs.org/preferred-pm/-/preferred-pm-4.1.1.tgz 1531ms (cache miss)
988 http fetch GET 200 https://registry.npmjs.org/trough/-/trough-2.2.0.tgz 1578ms (cache miss)
989 http fetch GET 200 https://registry.npmjs.org/postcss-nested/-/postcss-nested-6.2.0.tgz 1531ms (cache miss)
990 http fetch GET 200 https://registry.npmjs.org/postcss-load-config/-/postcss-load-config-4.0.2.tgz 1532ms (cache miss)
991 http fetch GET 200 https://registry.npmjs.org/stdin-discarder/-/stdin-discarder-0.2.2.tgz 1574ms (cache miss)
992 http fetch GET 200 https://registry.npmjs.org/postgres-array/-/postgres-array-2.0.0.tgz 1540ms (cache miss)
993 http fetch GET 200 https://registry.npmjs.org/remark-stringify/-/remark-stringify-11.0.0.tgz 1586ms (cache miss)
994 http fetch GET 200 https://registry.npmjs.org/unist-util-is/-/unist-util-is-6.0.1.tgz 1632ms (cache miss)
995 http fetch GET 200 https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 1572ms (cache miss)
996 http fetch GET 200 https://registry.npmjs.org/pg-pool/-/pg-pool-3.13.0.tgz 1584ms (cache miss)
997 http fetch GET 200 https://registry.npmjs.org/remark-parse/-/remark-parse-11.0.0.tgz 1604ms (cache miss)
998 http fetch GET 200 https://registry.npmjs.org/pkg-dir/-/pkg-dir-4.2.0.tgz 1597ms (cache miss)
999 http fetch GET 200 https://registry.npmjs.org/pirates/-/pirates-4.0.7.tgz 1602ms (cache miss)
1000 http fetch GET 200 https://registry.npmjs.org/pg-cloudflare/-/pg-cloudflare-1.3.0.tgz 1599ms (cache miss)
1001 http fetch GET 200 https://registry.npmjs.org/pg-int8/-/pg-int8-1.0.1.tgz 1610ms (cache miss)
1002 http fetch GET 200 https://registry.npmjs.org/pgpass/-/pgpass-1.0.5.tgz 1614ms (cache miss)
1003 http fetch GET 200 https://registry.npmjs.org/path-exists/-/path-exists-4.0.0.tgz 1610ms (cache miss)
1004 http fetch GET 200 https://registry.npmjs.org/p-try/-/p-try-2.2.0.tgz 1609ms (cache miss)
1005 http fetch GET 200 https://registry.npmjs.org/pg-types/-/pg-types-2.2.0.tgz 1615ms (cache miss)
1006 http fetch GET 200 https://registry.npmjs.org/pg-connection-string/-/pg-connection-string-2.12.0.tgz 1630ms (cache miss)
1007 http fetch GET 200 https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz 1639ms (cache miss)
1008 http fetch GET 200 https://registry.npmjs.org/normalize-path/-/normalize-path-3.0.0.tgz 1635ms (cache miss)
1009 http fetch GET 200 https://registry.npmjs.org/p-timeout/-/p-timeout-6.1.4.tgz 1638ms (cache miss)
1010 http fetch GET 200 https://registry.npmjs.org/mz/-/mz-2.7.0.tgz 1655ms (cache miss)
1011 http fetch GET 200 https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 1659ms (cache miss)
1012 http fetch GET 200 https://registry.npmjs.org/retext-smartypants/-/retext-smartypants-6.2.0.tgz 1708ms (cache miss)
1013 http fetch GET 200 https://registry.npmjs.org/nanoid/-/nanoid-3.3.11.tgz 1673ms (cache miss)
1014 http fetch GET 200 https://registry.npmjs.org/onetime/-/onetime-7.0.0.tgz 1677ms (cache miss)
1015 http fetch GET 200 https://registry.npmjs.org/p-locate/-/p-locate-4.1.0.tgz 1684ms (cache miss)
1016 http fetch GET 200 https://registry.npmjs.org/remark-gfm/-/remark-gfm-4.0.1.tgz 1712ms (cache miss)
1017 http fetch GET 200 https://registry.npmjs.org/p-limit/-/p-limit-6.2.0.tgz 1697ms (cache miss)
1018 http fetch GET 200 https://registry.npmjs.org/minimalistic-assert/-/minimalistic-assert-1.0.1.tgz 1691ms (cache miss)
1019 http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 1709ms (cache miss)
1020 http fetch GET 200 https://registry.npmjs.org/mimic-function/-/mimic-function-5.0.1.tgz 1710ms (cache miss)
1021 http fetch GET 200 https://registry.npmjs.org/nlcst-to-string/-/nlcst-to-string-4.0.0.tgz 1740ms (cache miss)
1022 http fetch GET 200 https://registry.npmjs.org/ts-interface-checker/-/ts-interface-checker-0.1.13.tgz 1813ms (cache miss)
1023 http fetch GET 200 https://registry.npmjs.org/micromark-util-resolve-all/-/micromark-util-resolve-all-2.0.1.tgz 1741ms (cache miss)
1024 http fetch GET 200 https://registry.npmjs.org/ora/-/ora-8.2.0.tgz 1768ms (cache miss)
1025 http fetch GET 200 https://registry.npmjs.org/micromark-util-decode-numeric-character-reference/-/micromark-util-decode-numeric-character-reference-2.0.2.tgz 1755ms (cache miss)
1026 http fetch GET 200 https://registry.npmjs.org/micromark-factory-label/-/micromark-factory-label-2.0.1.tgz 1761ms (cache miss)
1027 http fetch GET 200 https://registry.npmjs.org/micromark-util-sanitize-uri/-/micromark-util-sanitize-uri-2.0.1.tgz 1773ms (cache miss)
1028 http fetch GET 200 https://registry.npmjs.org/remark-rehype/-/remark-rehype-11.1.2.tgz 1814ms (cache miss)
1029 http fetch GET 200 https://registry.npmjs.org/node-releases/-/node-releases-2.0.37.tgz 1784ms (cache miss)
1030 http fetch GET 200 https://registry.npmjs.org/micromark-util-encode/-/micromark-util-encode-2.0.1.tgz 1788ms (cache miss)
1031 http fetch GET 200 https://registry.npmjs.org/micromark-util-normalize-identifier/-/micromark-util-normalize-identifier-2.0.1.tgz 1791ms (cache miss)
1032 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 1802ms (cache miss)
1033 http fetch GET 200 https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 1798ms (cache miss)
1034 http fetch GET 200 https://registry.npmjs.org/regex-recursion/-/regex-recursion-5.1.1.tgz 1840ms (cache miss)
1035 http fetch GET 200 https://registry.npmjs.org/micromark-factory-whitespace/-/micromark-factory-whitespace-2.0.1.tgz 1805ms (cache miss)
1036 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-task-list-item/-/micromark-extension-gfm-task-list-item-2.1.0.tgz 1806ms (cache miss)
1037 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm-tagfilter/-/micromark-extension-gfm-tagfilter-2.0.0.tgz 1806ms (cache miss)
1038 http fetch GET 200 https://registry.npmjs.org/micromark-util-html-tag-name/-/micromark-util-html-tag-name-2.0.1.tgz 1818ms (cache miss)
1039 http fetch GET 200 https://registry.npmjs.org/micromark-factory-space/-/micromark-factory-space-2.0.1.tgz 1823ms (cache miss)
1040 http fetch GET 200 https://registry.npmjs.org/micromark-util-decode-string/-/micromark-util-decode-string-2.0.1.tgz 1822ms (cache miss)
1041 http fetch GET 200 https://registry.npmjs.org/micromark-util-chunked/-/micromark-util-chunked-2.0.1.tgz 1826ms (cache miss)
1042 http fetch GET 200 https://registry.npmjs.org/web-push/-/web-push-3.6.7.tgz 1931ms (cache miss)
1043 http fetch GET 200 https://registry.npmjs.org/micromark-factory-title/-/micromark-factory-title-2.0.1.tgz 1827ms (cache miss)
1044 http fetch GET 200 https://registry.npmjs.org/micromark-util-types/-/micromark-util-types-2.0.2.tgz 1857ms (cache miss)
1045 http fetch GET 200 https://registry.npmjs.org/mrmime/-/mrmime-2.0.1.tgz 1861ms (cache miss)
1046 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm-footnote/-/mdast-util-gfm-footnote-2.1.0.tgz 1860ms (cache miss)
1047 http fetch GET 200 https://registry.npmjs.org/object-hash/-/object-hash-3.0.0.tgz 1897ms (cache miss)
1048 http fetch GET 200 https://registry.npmjs.org/micromark-extension-gfm/-/micromark-extension-gfm-3.0.0.tgz 1917ms (cache miss)
1049 http fetch GET 200 https://registry.npmjs.org/micromark-util-combine-extensions/-/micromark-util-combine-extensions-2.0.1.tgz 1932ms (cache miss)
1050 http fetch GET 200 https://registry.npmjs.org/mdast-util-definitions/-/mdast-util-definitions-6.0.0.tgz 1917ms (cache miss)
1051 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm/-/mdast-util-gfm-3.1.0.tgz 1925ms (cache miss)
1052 http fetch GET 200 https://registry.npmjs.org/unist-util-visit-parents/-/unist-util-visit-parents-6.0.2.tgz 2094ms (cache miss)
1053 http fetch GET 200 https://registry.npmjs.org/merge2/-/merge2-1.4.1.tgz 2000ms (cache miss)
1054 http fetch GET 200 https://registry.npmjs.org/log-symbols/-/log-symbols-6.0.0.tgz 2018ms (cache miss)
1055 http fetch GET 200 https://registry.npmjs.org/jws/-/jws-4.0.1.tgz 2016ms (cache miss)
1056 http fetch GET 200 https://registry.npmjs.org/kind-of/-/kind-of-6.0.3.tgz 2017ms (cache miss)
1057 http fetch GET 200 https://registry.npmjs.org/load-yaml-file/-/load-yaml-file-0.2.0.tgz 2021ms (cache miss)
1058 http fetch GET 200 https://registry.npmjs.org/lru-cache/-/lru-cache-5.1.1.tgz 2051ms (cache miss)
1059 http fetch GET 200 https://registry.npmjs.org/locate-path/-/locate-path-5.0.0.tgz 2048ms (cache miss)
1060 http fetch GET 200 https://registry.npmjs.org/lilconfig/-/lilconfig-3.1.3.tgz 2050ms (cache miss)
1061 http fetch GET 200 https://registry.npmjs.org/lines-and-columns/-/lines-and-columns-1.2.4.tgz 2049ms (cache miss)
1062 http fetch GET 200 https://registry.npmjs.org/js-tokens/-/js-tokens-4.0.0.tgz 2127ms (cache miss)
1063 http fetch GET 200 https://registry.npmjs.org/is-unicode-supported/-/is-unicode-supported-2.1.0.tgz 2125ms (cache miss)
1064 http fetch GET 200 https://registry.npmjs.org/is-number/-/is-number-7.0.0.tgz 2123ms (cache miss)
1065 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm-autolink-literal/-/mdast-util-gfm-autolink-literal-2.0.1.tgz 2144ms (cache miss)
1066 http fetch GET 200 https://registry.npmjs.org/jwa/-/jwa-2.0.1.tgz 2134ms (cache miss)
1067 http fetch GET 200 https://registry.npmjs.org/longest-streak/-/longest-streak-3.1.0.tgz 2152ms (cache miss)
1068 http fetch GET 200 https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz 2143ms (cache miss)
1069 http fetch GET 200 https://registry.npmjs.org/is-inside-container/-/is-inside-container-1.0.0.tgz 2245ms (cache miss)
1070 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm-task-list-item/-/mdast-util-gfm-task-list-item-2.0.0.tgz 2251ms (cache miss)
1071 http fetch GET 200 https://registry.npmjs.org/is-interactive/-/is-interactive-2.0.0.tgz 2247ms (cache miss)
1072 http fetch GET 200 https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.1.tgz 2244ms (cache miss)
1073 http fetch GET 200 https://registry.npmjs.org/mdast-util-to-string/-/mdast-util-to-string-4.0.0.tgz 2294ms (cache miss)
1074 http fetch GET 200 https://registry.npmjs.org/is-extendable/-/is-extendable-0.1.1.tgz 2272ms (cache miss)
1075 http fetch GET 200 https://registry.npmjs.org/markdown-table/-/markdown-table-3.0.4.tgz 2297ms (cache miss)
1076 http fetch GET 200 https://registry.npmjs.org/is-glob/-/is-glob-4.0.3.tgz 2284ms (cache miss)
1077 http fetch GET 200 https://registry.npmjs.org/is-arrayish/-/is-arrayish-0.3.4.tgz 2285ms (cache miss)
1078 http fetch GET 200 https://registry.npmjs.org/inherits/-/inherits-2.0.4.tgz 2286ms (cache miss)
1079 http fetch GET 200 https://registry.npmjs.org/xxhash-wasm/-/xxhash-wasm-1.1.0.tgz 2455ms (cache miss)
1080 http fetch GET 200 https://registry.npmjs.org/html-void-elements/-/html-void-elements-3.0.0.tgz 2303ms (cache miss)
1081 http fetch GET 200 https://registry.npmjs.org/is-extglob/-/is-extglob-2.1.1.tgz 2314ms (cache miss)
1082 http fetch GET 200 https://registry.npmjs.org/is-docker/-/is-docker-3.0.0.tgz 2312ms (cache miss)
1083 http fetch GET 200 https://registry.npmjs.org/http_ece/-/http_ece-1.2.0.tgz 2311ms (cache miss)
1084 http fetch GET 200 https://registry.npmjs.org/hast-util-whitespace/-/hast-util-whitespace-3.0.0.tgz 2308ms (cache miss)
1085 http fetch GET 200 https://registry.npmjs.org/is-binary-path/-/is-binary-path-2.1.0.tgz 2340ms (cache miss)
1086 http fetch GET 200 https://registry.npmjs.org/is-plain-obj/-/is-plain-obj-4.1.0.tgz 2347ms (cache miss)
1087 http fetch GET 200 https://registry.npmjs.org/is-wsl/-/is-wsl-3.1.1.tgz 2347ms (cache miss)
1088 http fetch GET 200 https://registry.npmjs.org/hast-util-is-element/-/hast-util-is-element-3.0.0.tgz 2354ms (cache miss)
1089 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm-strikethrough/-/mdast-util-gfm-strikethrough-2.0.0.tgz 2395ms (cache miss)
1090 http fetch GET 200 https://registry.npmjs.org/picomatch/-/picomatch-4.0.4.tgz 2440ms (cache miss)
1091 http fetch GET 200 https://registry.npmjs.org/yargs-parser/-/yargs-parser-21.1.1.tgz 2539ms (cache miss)
1092 http fetch GET 200 https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz 2386ms (cache miss)
1093 http fetch GET 200 https://registry.npmjs.org/hast-util-parse-selector/-/hast-util-parse-selector-4.0.0.tgz 2388ms (cache miss)
1094 http fetch GET 200 https://registry.npmjs.org/http-cache-semantics/-/http-cache-semantics-4.2.0.tgz 2404ms (cache miss)
1095 http fetch GET 200 https://registry.npmjs.org/mdast-util-gfm-table/-/mdast-util-gfm-table-2.0.0.tgz 2430ms (cache miss)
1096 http fetch GET 200 https://registry.npmjs.org/mdast-util-phrasing/-/mdast-util-phrasing-4.1.0.tgz 2434ms (cache miss)
1097 http fetch GET 200 https://registry.npmjs.org/glob-parent/-/glob-parent-5.1.2.tgz 2401ms (cache miss)
1098 http fetch GET 200 https://registry.npmjs.org/hast-util-to-parse5/-/hast-util-to-parse5-8.0.1.tgz 2423ms (cache miss)
